#curie_map:
#  BRENDA: http://purl.obolibrary.org/obo/BRENDA_
#  KEGG_REACTION: http://purl.obolibrary.org/obo/KEGG_REACTION_
#  RESID: http://purl.obolibrary.org/obo/RESID_
#  Wikipedia: http://purl.obolibrary.org/obo/Wikipedia_
#  RHEA: http://purl.obolibrary.org/obo/RHEA_
#  UniPathway: http://purl.obolibrary.org/obo/UniPathway_
#  MetaCyc: http://purl.obolibrary.org/obo/MetaCyc_
#  UM-BBD_reactionID: http://purl.obolibrary.org/obo/UM-BBD_reactionID_
#  UM-BBD_enzymeID: http://purl.obolibrary.org/obo/UM-BBD_enzymeID_
#  TC: http://purl.obolibrary.org/obo/TC_
#  SABIO-RK: http://purl.obolibrary.org/obo/SABIO-RK_
#  EC: http://purl.obolibrary.org/obo/EC_
#  PMID: http://purl.obolibrary.org/obo/PMID_
#  GO: http://purl.obolibrary.org/obo/GO_
#  Reactome: http://purl.obolibrary.org/obo/Reactome_
subject_id	subject_label	predicate_id	object_id	object_label	match_type	confidence	comment
GO:0102454	cyanidin 3-O-galactosyltransferase activity	skos:exactMatch	RHEA:35631		xref	0.5	
GO:0102455	anthocyanidin 3-O-glucoside 2''-O-glucosyltransferase activity	skos:exactMatch	EC:2.4.1.297		xref	0.5	
GO:0102455	anthocyanidin 3-O-glucoside 2''-O-glucosyltransferase activity	skos:exactMatch	MetaCyc:RXN-13965		xref	0.5	
GO:0102455	anthocyanidin 3-O-glucoside 2''-O-glucosyltransferase activity	skos:exactMatch	RHEA:35419		xref	0.5	
GO:0102456	cyanidin 3-O-glucoside 5-O-glucosyltransferase (sinapoyl-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-13967		xref	0.5	
GO:0102457	cyanidin 3-O-glucoside 7-O-glucosyltransferase (vanilloyl-glucose dependent) activity	skos:exactMatch	EC:2.4.1.300		xref	0.5	
GO:0102457	cyanidin 3-O-glucoside 7-O-glucosyltransferase (vanilloyl-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-13969		xref	0.5	
GO:0102457	cyanidin 3-O-glucoside 7-O-glucosyltransferase (vanilloyl-glucose dependent) activity	skos:exactMatch	RHEA:35431		xref	0.5	
GO:0102458	cyanidin 3-O-glucoside 5-O glucosyltransferase (vanilloyl-glucose dependent) activity	skos:exactMatch	EC:2.4.1.299		xref	0.5	
GO:0102458	cyanidin 3-O-glucoside 5-O glucosyltransferase (vanilloyl-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-13970		xref	0.5	
GO:0102459	8-oxo-deoxyadenine diphosphate phosphatase activity	skos:exactMatch	MetaCyc:RXN-14005		xref	0.5	
GO:0102460	kaempferol 3-gentiobioside 7-O-rhamnosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14008		xref	0.5	
GO:0102461	kaempferol 3-sophoroside 7-O-rhamnosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14009		xref	0.5	
GO:0102462	quercetin 3-sophoroside 7-O-rhamnosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14011		xref	0.5	
GO:0102463	quercetin 3-gentiobioside 7-O-rhamnosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14012		xref	0.5	
GO:0102464	zeaxanthin 2-beta-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14016		xref	0.5	
GO:0102465	zeaxanthin 2,2'-beta-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14018		xref	0.5	
GO:0102466	beta-carotene 2,2'-beta-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14019		xref	0.5	
GO:0102467	scutellarein 7-O-glucuronosyltransferase activity	skos:exactMatch	EC:2.4.1.253		xref	0.5	
GO:0102467	scutellarein 7-O-glucuronosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14058		xref	0.5	
GO:0102467	scutellarein 7-O-glucuronosyltransferase activity	skos:exactMatch	RHEA:28318		xref	0.5	
GO:0102468	wogonin 7-O-glucuronosyltransferase activity	skos:exactMatch	EC:2.4.1.253		xref	0.5	
GO:0102468	wogonin 7-O-glucuronosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14060		xref	0.5	
GO:0102468	wogonin 7-O-glucuronosyltransferase activity	skos:exactMatch	RHEA:28322		xref	0.5	
GO:0102469	naringenin 2-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14069		xref	0.5	
GO:0102469	naringenin 2-hydroxylase activity	skos:exactMatch	RHEA:57588		xref	0.5	
GO:0102470	6C-naringenin dibenzoylmethane tautomer glucosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14075		xref	0.5	
GO:0102471	2-hydroxynaringenin-6C-glucoside dehydratase activity	skos:exactMatch	MetaCyc:RXN-14076		xref	0.5	
GO:0102472	eriodictyol 2-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14077		xref	0.5	
GO:0102472	eriodictyol 2-hydroxylase activity	skos:exactMatch	RHEA:57596		xref	0.5	
GO:0102473	eriodictyol dibenzoylmethane tautomer 8C-glucosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14079		xref	0.5	
GO:0102474	eriodictyol dibenzoylmethane tautomer 6C-glucosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14080		xref	0.5	
GO:0102475	2-hydroxyeriodictyol 6C-glucoside dehydratase activity	skos:exactMatch	MetaCyc:RXN-14081		xref	0.5	
GO:0102476	pinocembrin 2-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14083		xref	0.5	
GO:0102476	pinocembrin 2-hydroxylase activity	skos:exactMatch	RHEA:57592		xref	0.5	
GO:0102477	2,5,7-trihydroxyflavanone 6C-glucoside dehydratase activity	skos:exactMatch	MetaCyc:RXN-14088		xref	0.5	
GO:0102478	beta-L-arabinofuranosidase activity	skos:exactMatch	EC:3.2.1.185		xref	0.5	
GO:0102478	beta-L-arabinofuranosidase activity	skos:exactMatch	MetaCyc:RXN-14089		xref	0.5	
GO:0102478	beta-L-arabinofuranosidase activity	skos:exactMatch	RHEA:36051		xref	0.5	
GO:0102479	quercetin 3-O-beta:-D-galactosyltransferase activity	skos:exactMatch	EC:2.4.1.234		xref	0.5	
GO:0102479	quercetin 3-O-beta:-D-galactosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14109		xref	0.5	
GO:0102480	5-fluorocytosine deaminase activity	skos:exactMatch	EC:3.5.4.1		xref	0.5	
GO:0102480	5-fluorocytosine deaminase activity	skos:exactMatch	MetaCyc:RXN-14129		xref	0.5	
GO:0102481	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase activity	skos:exactMatch	EC:3.7.1.22		xref	0.5	
GO:0102481	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase activity	skos:exactMatch	MetaCyc:RXN-14149		xref	0.5	
GO:0102481	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase activity	skos:exactMatch	RHEA:25836		xref	0.5	
GO:0102482	5-deoxy-D-glucuronate isomerase activity	skos:exactMatch	EC:5.3.1.30		xref	0.5	
GO:0102482	5-deoxy-D-glucuronate isomerase activity	skos:exactMatch	MetaCyc:RXN-14150		xref	0.5	
GO:0102482	5-deoxy-D-glucuronate isomerase activity	skos:exactMatch	RHEA:25840		xref	0.5	
GO:0102483	scopolin beta-glucosidase activity	skos:exactMatch	EC:3.2.1.21		xref	0.5	
GO:0102483	scopolin beta-glucosidase activity	skos:exactMatch	MetaCyc:RXN-14179		xref	0.5	
GO:0102484	esculetin glucosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14182		xref	0.5	
GO:0102485	dATP phosphohydrolase activity	skos:exactMatch	EC:3.6.1.5		xref	0.5	
GO:0102485	dATP phosphohydrolase activity	skos:exactMatch	MetaCyc:RXN-14195		xref	0.5	
GO:0102486	dCTP phosphohydrolase activity	skos:exactMatch	EC:3.6.1.5		xref	0.5	
GO:0102486	dCTP phosphohydrolase activity	skos:exactMatch	MetaCyc:RXN-14198		xref	0.5	
GO:0102487	dUTP phosphohydrolase activity	skos:exactMatch	EC:3.6.1.5		xref	0.5	
GO:0102487	dUTP phosphohydrolase activity	skos:exactMatch	MetaCyc:RXN-14199		xref	0.5	
GO:0102488	dTTP phosphohydrolase activity	skos:exactMatch	EC:3.6.1.5		xref	0.5	
GO:0102488	dTTP phosphohydrolase activity	skos:exactMatch	MetaCyc:RXN-14200		xref	0.5	
GO:0102489	GTP phosphohydrolase activity	skos:exactMatch	EC:3.6.1.5		xref	0.5	
GO:0102489	GTP phosphohydrolase activity	skos:exactMatch	MetaCyc:RXN-14201		xref	0.5	
GO:0102490	8-oxo-dGTP phosphohydrolase activity	skos:exactMatch	EC:3.6.1.5		xref	0.5	
GO:0102490	8-oxo-dGTP phosphohydrolase activity	skos:exactMatch	MetaCyc:RXN-14205		xref	0.5	
GO:0102491	dGTP phosphohydrolase activity	skos:exactMatch	EC:3.6.1.5		xref	0.5	
GO:0102491	dGTP phosphohydrolase activity	skos:exactMatch	MetaCyc:RXN-14208		xref	0.5	
GO:0102493	wogonin 7-O-glucosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14239		xref	0.5	
GO:0102494	GA20 2,3-desaturase activity	skos:exactMatch	MetaCyc:RXN-14317		xref	0.5	
GO:0102495	GA5 3beta-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14318		xref	0.5	
GO:0102496	GA5 2,3 epoxidase activity	skos:exactMatch	MetaCyc:RXN-14327		xref	0.5	
GO:0102497	scyllo-inositol dehydrogenase (NADP+) activity	skos:exactMatch	EC:1.1.1.371		xref	0.5	
GO:0102497	scyllo-inositol dehydrogenase (NADP+) activity	skos:exactMatch	MetaCyc:RXN-14347		xref	0.5	
GO:0102497	scyllo-inositol dehydrogenase (NADP+) activity	skos:exactMatch	RHEA:39063		xref	0.5	
GO:0102498	maltose glucosidase activity	skos:exactMatch	MetaCyc:RXN-15910		xref	0.5	
GO:0102499	SHG alpha-glucan phosphorylase activity	skos:exactMatch	EC:2.4.1.1		xref	0.5	
GO:0102499	SHG alpha-glucan phosphorylase activity	skos:exactMatch	MetaCyc:RXN-14353		xref	0.5	
GO:0102499	SHG alpha-glucan phosphorylase activity	skos:exactMatch	RHEA:41732		xref	0.5	
GO:0102500	beta-maltose 4-alpha-glucanotransferase activity	skos:exactMatch	EC:2.4.1.25		xref	0.5	
GO:0102500	beta-maltose 4-alpha-glucanotransferase activity	skos:exactMatch	MetaCyc:RXN-14354		xref	0.5	
GO:0102501	D-fructuronate reductase activity	skos:exactMatch	MetaCyc:RXN-14368		xref	0.5	
GO:0102502	ADP-glucose-starch glucosyltransferase activity	skos:exactMatch	EC:2.4.1.242		xref	0.5	
GO:0102502	ADP-glucose-starch glucosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14378		xref	0.5	
GO:0102504	luteolinidin 5-O-glucosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14424		xref	0.5	
GO:0102505	apigeninidin 5-O-glucosyltransferase activity	skos:exactMatch	MetaCyc:RXN-14427		xref	0.5	
GO:0102506	cyanidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose dependent) activity	skos:exactMatch	EC:2.4.1.299		xref	0.5	
GO:0102506	cyanidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-14432		xref	0.5	
GO:0102507	cyanidin 3-O-glucoside 7-O-glucosyltransferase (hydroxybenzoly-glucose dependent) activity	skos:exactMatch	EC:2.4.1.300		xref	0.5	
GO:0102507	cyanidin 3-O-glucoside 7-O-glucosyltransferase (hydroxybenzoly-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-14434		xref	0.5	
GO:0102508	cyanidin 3,7-diglucoside glucosidase activity	skos:exactMatch	MetaCyc:RXN-14435		xref	0.5	
GO:0102509	cyanidin 3,5-diglucoside glucosidase activity	skos:exactMatch	MetaCyc:RXN-14436		xref	0.5	
GO:0102510	pelargonidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose dependent) activity	skos:exactMatch	EC:2.4.1.299		xref	0.5	
GO:0102510	pelargonidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-14439		xref	0.5	
GO:0102511	pelargonidin 3-O-glucoside 7-O-glucosyltransferase (acyl-glucose dependent) activity	skos:exactMatch	EC:2.4.1.300		xref	0.5	
GO:0102511	pelargonidin 3-O-glucoside 7-O-glucosyltransferase (acyl-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-14440		xref	0.5	
GO:0102512	delphinidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose dependent) activity	skos:exactMatch	EC:2.4.1.299		xref	0.5	
GO:0102512	delphinidin 3-O-glucoside 5-O-glucosyltransferase (acyl-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-14441		xref	0.5	
GO:0102513	delphinidin 3-O-glucoside 5-O-glucosyltransferase (vanilloyl-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-14442		xref	0.5	
GO:0102514	cyanidin 3-O-glucoside 7-O-glucosyltransferase (feruloyl-glucose dependent) activity	skos:exactMatch	EC:2.4.1.300		xref	0.5	
GO:0102514	cyanidin 3-O-glucoside 7-O-glucosyltransferase (feruloyl-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-14446		xref	0.5	
GO:0102515	pelargonidin 3-O-glucoside 7-O-glucosyltransferase (feruloyl-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-14447		xref	0.5	
GO:0102516	delphinidin 3-O-glucoside 7-O-glucosyltransferase (feruloyl-glucose dependent) activity	skos:exactMatch	MetaCyc:RXN-14448		xref	0.5	
GO:0102517	oleate 12-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14487		xref	0.5	
GO:0102518	(11Z)-eicosenoate 14-hydroxylase activity	skos:exactMatch	EC:1.14.18.4		xref	0.5	
GO:0102518	(11Z)-eicosenoate 14-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14488		xref	0.5	
GO:0102520	L-threonine O-3-phosphate phosphatase activity	skos:exactMatch	MetaCyc:RXN-14505		xref	0.5	
GO:0102521	tRNA-4-demethylwyosine synthase activity	skos:exactMatch	EC:4.1.3.44		xref	0.5	
GO:0102521	tRNA-4-demethylwyosine synthase activity	skos:exactMatch	MetaCyc:RXN-14516		xref	0.5	
GO:0102521	tRNA-4-demethylwyosine synthase activity	skos:exactMatch	RHEA:36347		xref	0.5	
GO:0102522	tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity	skos:exactMatch	EC:2.5.1.114		xref	0.5	
GO:0102522	tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity	skos:exactMatch	MetaCyc:RXN-14518		xref	0.5	
GO:0102522	tRNA 4-demethylwyosine alpha-amino-alpha-carboxypropyltransferase activity	skos:exactMatch	RHEA:36355		xref	0.5	
GO:0102523	2-chloroacrylate reductase activity	skos:exactMatch	EC:1.3.1.103		xref	0.5	
GO:0102523	2-chloroacrylate reductase activity	skos:exactMatch	MetaCyc:RXN-14536		xref	0.5	
GO:0102523	2-chloroacrylate reductase activity	skos:exactMatch	RHEA:36591		xref	0.5	
GO:0102524	tRNAPhe (7-(3-amino-3-carboxypropyl)wyosine37-C2)-hydroxylase activity	skos:exactMatch	EC:1.14.11.42		xref	0.5	
GO:0102524	tRNAPhe (7-(3-amino-3-carboxypropyl)wyosine37-C2)-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14538		xref	0.5	
GO:0102524	tRNAPhe (7-(3-amino-3-carboxypropyl)wyosine37-C2)-hydroxylase activity	skos:exactMatch	RHEA:37899		xref	0.5	
GO:0102525	2-oxoglutarate, L-arginine oxygenase (succinate-forming) activity	skos:exactMatch	EC:1.14.11.41		xref	0.5	
GO:0102525	2-oxoglutarate, L-arginine oxygenase (succinate-forming) activity	skos:exactMatch	MetaCyc:RXN-14542		xref	0.5	
GO:0102525	2-oxoglutarate, L-arginine oxygenase (succinate-forming) activity	skos:exactMatch	RHEA:36607		xref	0.5	
GO:0102526	8-demethylnovobiocic acid C8-methyltransferase activity	skos:exactMatch	EC:2.1.1.284		xref	0.5	
GO:0102526	8-demethylnovobiocic acid C8-methyltransferase activity	skos:exactMatch	MetaCyc:RXN-14543		xref	0.5	
GO:0102526	8-demethylnovobiocic acid C8-methyltransferase activity	skos:exactMatch	RHEA:36651		xref	0.5	
GO:0102527	8-demethylnovobiocate synthase activity	skos:exactMatch	EC:6.3.1.15		xref	0.5	
GO:0102527	8-demethylnovobiocate synthase activity	skos:exactMatch	MetaCyc:RXN-14547		xref	0.5	
GO:0102527	8-demethylnovobiocate synthase activity	skos:exactMatch	RHEA:36699		xref	0.5	
GO:0102528	7,8,4'-trihydroxyflavone methyltransferase activity	skos:exactMatch	MetaCyc:RXN-14658		xref	0.5	
GO:0102529	apigenin 7-O-methyltransferase activity	skos:exactMatch	MetaCyc:RXN-14661		xref	0.5	
GO:0102530	aclacinomycin T methylesterase activity	skos:exactMatch	EC:3.1.1.95		xref	0.5	
GO:0102530	aclacinomycin T methylesterase activity	skos:exactMatch	MetaCyc:RXN-14703		xref	0.5	
GO:0102530	aclacinomycin T methylesterase activity	skos:exactMatch	RHEA:37891		xref	0.5	
GO:0102531	ecdysteroid-phosphate phosphatase activity	skos:exactMatch	MetaCyc:RXN-14734		xref	0.5	
GO:0102532	genkwanin 6-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14748		xref	0.5	
GO:0102533	genkwanin 4'-O-methyltransferase activity	skos:exactMatch	MetaCyc:RXN-14750		xref	0.5	
GO:0102534	apigenin-7,4'-dimethyl ether 6-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14751		xref	0.5	
GO:0102535	ladanein 6-O-methyltransferase activity	skos:exactMatch	MetaCyc:RXN-14752		xref	0.5	
GO:0102536	sakuranetin 6-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14754		xref	0.5	
GO:0102537	ecdysone-phosphate phosphatase activity	skos:exactMatch	MetaCyc:RXN-14766		xref	0.5	
GO:0102538	UDP-N-acetyl-alpha-D-quinovosamine dehydrogenase activity	skos:exactMatch	MetaCyc:RXN-14767		xref	0.5	
GO:0102539	UDP-N-acetyl-alpha-D-fucosamine dehydrogenase activity	skos:exactMatch	MetaCyc:RXN-14769		xref	0.5	
GO:0102540	D-mannose 6-phosphate 1-epimerase activity	skos:exactMatch	MetaCyc:RXN-14815		xref	0.5	
GO:0102541	D-galactose 6-phosphate 1-epimerase activity	skos:exactMatch	MetaCyc:RXN-14816		xref	0.5	
GO:0102542	aclacinomycin A methylesterase activity	skos:exactMatch	EC:3.1.1.95		xref	0.5	
GO:0102542	aclacinomycin A methylesterase activity	skos:exactMatch	MetaCyc:RXN-14863		xref	0.5	
GO:0102543	epsilon-rhodomycinone methylesterase activity	skos:exactMatch	EC:3.1.1.95		xref	0.5	
GO:0102543	epsilon-rhodomycinone methylesterase activity	skos:exactMatch	MetaCyc:RXN-14865		xref	0.5	
GO:0102544	ornaline synthase activity	skos:exactMatch	MetaCyc:RXN-14880		xref	0.5	
GO:0102545	phosphatidyl phospholipase B activity	skos:exactMatch	EC:3.1.1.5		xref	0.5	
GO:0102545	phosphatidyl phospholipase B activity	skos:exactMatch	MetaCyc:RXN-14899		xref	0.5	
GO:0102546	mannosylglycerate hydrolase activity	skos:exactMatch	MetaCyc:RXN-14900		xref	0.5	
GO:0102546	mannosylglycerate hydrolase activity	skos:exactMatch	RHEA:58456		xref	0.5	
GO:0102547	glucosylglycerate hydrolase activity	skos:exactMatch	MetaCyc:RXN-14901		xref	0.5	
GO:0102547	glucosylglycerate hydrolase activity	skos:exactMatch	RHEA:32059		xref	0.5	
GO:0102549	1-18:1-2-16:0-monogalactosyldiacylglycerol lipase activity	skos:exactMatch	EC:3.1.1.26		xref	0.5	
GO:0102549	1-18:1-2-16:0-monogalactosyldiacylglycerol lipase activity	skos:exactMatch	MetaCyc:RXN-14912		xref	0.5	
GO:0102550	2-methyl-6-geranylgeranyl-1,4-benzoquinol methyltransferase activity	skos:exactMatch	EC:2.1.1.295		xref	0.5	
GO:0102550	2-methyl-6-geranylgeranyl-1,4-benzoquinol methyltransferase activity	skos:exactMatch	MetaCyc:RXN-14917		xref	0.5	
GO:0102550	2-methyl-6-geranylgeranyl-1,4-benzoquinol methyltransferase activity	skos:exactMatch	RHEA:38007		xref	0.5	
GO:0102551	homogentisate geranylgeranyl transferase activity	skos:exactMatch	EC:2.5.1.116		xref	0.5	
GO:0102551	homogentisate geranylgeranyl transferase activity	skos:exactMatch	MetaCyc:RXN-14929		xref	0.5	
GO:0102551	homogentisate geranylgeranyl transferase activity	skos:exactMatch	RHEA:38003		xref	0.5	
GO:0102552	lipoyl synthase activity (acting on glycine-cleavage complex H protein	skos:exactMatch	EC:2.8.1.8		xref	0.5	
GO:0102552	lipoyl synthase activity (acting on glycine-cleavage complex H protein	skos:exactMatch	MetaCyc:RXN-14950		xref	0.5	
GO:0102553	lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein)	skos:exactMatch	EC:2.8.1.8		xref	0.5	
GO:0102553	lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein)	skos:exactMatch	MetaCyc:RXN-14957		xref	0.5	
GO:0102554	lipoyl synthase activity (acting on 2-oxoglutarate-dehydrogenase E2 protein	skos:exactMatch	MetaCyc:RXN-14959		xref	0.5	
GO:0102555	octanoyl transferase activity (acting on glycine-cleavage complex H protein)	skos:exactMatch	EC:2.3.1.181		xref	0.5	
GO:0102555	octanoyl transferase activity (acting on glycine-cleavage complex H protein)	skos:exactMatch	MetaCyc:RXN-14966		xref	0.5	
GO:0102555	octanoyl transferase activity (acting on glycine-cleavage complex H protein)	skos:exactMatch	RHEA:17665		xref	0.5	
GO:0102556	dammarenediol 12-hydroxylase activity	skos:exactMatch	EC:1.14.14.120		xref	0.5	
GO:0102556	dammarenediol 12-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14975		xref	0.5	
GO:0102556	dammarenediol 12-hydroxylase activity	skos:exactMatch	RHEA:38579		xref	0.5	
GO:0102557	protopanaxadiol 6-hydroxylase activity	skos:exactMatch	EC:1.14.14.121		xref	0.5	
GO:0102557	protopanaxadiol 6-hydroxylase activity	skos:exactMatch	MetaCyc:RXN-14978		xref	0.5	
GO:0102557	protopanaxadiol 6-hydroxylase activity	skos:exactMatch	RHEA:22272		xref	0.5	
GO:0102559	protein-(glutamine-N5) methyltransferase activity	skos:exactMatch	EC:2.1.1.297		xref	0.5	
GO:0102559	protein-(glutamine-N5) methyltransferase activity	skos:exactMatch	MetaCyc:RXN-14992		xref	0.5	
GO:0102559	protein-(glutamine-N5) methyltransferase activity	skos:exactMatch	RHEA:42896		xref	0.5	
GO:0102560	5-phospho-alpha-D-ribose 1,2-cyclic phosphate 1-phosphohydrolase activity	skos:exactMatch	EC:3.1.4.57		xref	0.5	
GO:0102560	5-phospho-alpha-D-ribose 1,2-cyclic phosphate 1-phosphohydrolase activity	skos:exactMatch	MetaCyc:RXN-14995		xref	0.5	
GO:0102560	5-phospho-alpha-D-ribose 1,2-cyclic phosphate 1-phosphohydrolase activity	skos:exactMatch	RHEA:41612		xref	0.5	
GO:0102561	D-ribose 2,5-bisphosphate 2-phosphohydrolase activity	skos:exactMatch	EC:3.1.4.57		xref	0.5	
GO:0102561	D-ribose 2,5-bisphosphate 2-phosphohydrolase activity	skos:exactMatch	MetaCyc:RXN-14996		xref	0.5	
GO:0102561	D-ribose 2,5-bisphosphate 2-phosphohydrolase activity	skos:exactMatch	RHEA:41617		xref	0.5	
GO:0102562	hydroxyproline O-arbinofuranose transferase activity	skos:exactMatch	MetaCyc:RXN-15011		xref	0.5	
GO:0102562	hydroxyproline O-arbinofuranose transferase activity	skos:exactMatch	RHEA:49472		xref	0.5	
GO:0102563	aurachin C monooxygenase activity	skos:exactMatch	MetaCyc:RXN-15029		xref	0.5	
GO:0102564	aurachin C epoxide hydrolase/isomerase activity	skos:exactMatch	MetaCyc:RXN-15030		xref	0.5	
GO:0102564	aurachin C epoxide hydrolase/isomerase activity	skos:exactMatch	RHEA:48728		xref	0.5	
GO:0102566	1-acyl dihydroxyacetone phosphate reductase activity	skos:exactMatch	EC:1.1.1.101		xref	0.5	
GO:0102566	1-acyl dihydroxyacetone phosphate reductase activity	skos:exactMatch	MetaCyc:RXN-15046		xref	0.5	
GO:0102567	phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)	skos:exactMatch	EC:3.1.1.4		xref	0.5	
GO:0102567	phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)	skos:exactMatch	MetaCyc:RXN-15065		xref	0.5	
GO:0102568	phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)	skos:exactMatch	EC:3.1.1.4		xref	0.5	
GO:0102568	phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)	skos:exactMatch	MetaCyc:RXN-15067		xref	0.5	
GO:0102569	FR-33289 synthase activity	skos:exactMatch	MetaCyc:RXN-15082		xref	0.5	
GO:0102570	tyrosine:phenylpyruvate aminotransferase activity	skos:exactMatch	MetaCyc:RXN-15200		xref	0.5	
GO:0102571	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity	skos:exactMatch	EC:3.2.1.169		xref	0.5	
GO:0102571	[protein]-3-O-(N-acetyl-D-glucosaminyl)-L-serine/L-threonine O-N-acetyl-alpha-D-glucosaminase activity	skos:exactMatch	MetaCyc:RXN-15215		xref	0.5	
GO:0102572	N-glutamylanilide hydrolase activity	skos:exactMatch	MetaCyc:RXN-15251		xref	0.5	
GO:0102572	N-glutamylanilide hydrolase activity	skos:exactMatch	RHEA:50684		xref	0.5	
GO:0102573	aminodeoxyfutalosine synthase activity	skos:exactMatch	EC:2.5.1.120		xref	0.5	
GO:0102573	aminodeoxyfutalosine synthase activity	skos:exactMatch	MetaCyc:RXN-15264		xref	0.5	
GO:0102573	aminodeoxyfutalosine synthase activity	skos:exactMatch	RHEA:33075		xref	0.5	
GO:0102574	3-oxo-myristoyl-ACP hydrolase activity	skos:exactMatch	MetaCyc:RXN-15280		xref	0.5	
GO:0102575	3-oxo-dodecanoyl-ACP hydrolase activity	skos:exactMatch	MetaCyc:RXN-15281		xref	0.5	
GO:0102576	3-oxo-palmitoyl-ACP hydrolase activity	skos:exactMatch	MetaCyc:RXN-15282		xref	0.5	
GO:0102577	3-oxo-palmitate decarboxylase activity	skos:exactMatch	EC:4.1.1.56		xref	0.5	
GO:0102577	3-oxo-palmitate decarboxylase activity	skos:exactMatch	MetaCyc:RXN-15283		xref	0.5	
GO:0102580	cyanidin 3-O-glucoside 2-O''-xylosyltransferase activity	skos:exactMatch	EC:2.4.2.51		xref	0.5	
GO:0102580	cyanidin 3-O-glucoside 2-O''-xylosyltransferase activity	skos:exactMatch	MetaCyc:RXN-15326		xref	0.5	
GO:0102580	cyanidin 3-O-glucoside 2-O''-xylosyltransferase activity	skos:exactMatch	RHEA:35443		xref	0.5	
GO:0102581	cyanidin 3-O-glucoside-p-coumaroyltransferase activity	skos:exactMatch	MetaCyc:RXN-15327		xref	0.5	
GO:0102582	cyanidin 3-O-p-coumaroylglucoside 2-O''-xylosyltransferase activity	skos:exactMatch	MetaCyc:RXN-15328		xref	0.5	
GO:0102583	cyanidin 3-O-glucoside-(2''-O-xyloside) 6''-O-acyltransferase activity	skos:exactMatch	MetaCyc:RXN-15329		xref	0.5	
GO:0102584	cyanidin 3-O-[2''-O-(xylosyl)-6''-O-(p-coumaroyl) glucoside] 5-O-glucosyltransferase activity	skos:exactMatch	MetaCyc:RXN-15330		xref	0.5	
